,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
66,66,468,0.0008839914639521207,0.9998497596153846,0.9998330612850571,1.0,0.10063417890520694,0.012529814093542445,0.00017613599947522538,0.9963,1.0,0.0
67,67,468,0.0008922462402862839,0.9998497596153846,0.9998330798620126,1.0,0.10090210491146008,0.013799355450160714,8.140270709729111e-05,0.996,1.0,0.0
68,68,468,0.0008091093660702901,0.9998998397435898,0.9998887116518901,1.0,0.1003338898163606,0.012174412250611636,7.866556111815005e-05,0.9963,1.0,0.0
69,69,468,0.0005156258907495962,0.9999833066239316,0.9999814505657577,1.0,0.10076743410076744,0.012914445532502053,7.609048965682184e-05,0.9963,1.0,0.0
70,70,468,0.0005990137296276561,1.0,1.0,1.0,0.1009679572763685,0.012774779137590151,0.00015429782141721478,0.9967,1.0,0.0
71,71,468,0.0005518173661857095,0.9999833066239316,0.9999814515979448,1.0,0.10081789350692706,0.012363504441941299,0.00013818640766491536,0.9969,1.0,0.0
72,72,468,0.0005410529935718057,0.9999833066239316,0.9999814519419816,1.0,0.10066777963272121,0.012787668198557818,0.00012400231586890559,0.9963,1.0,0.0
73,73,468,0.0005463622408445415,0.9999666132478633,0.9999629059480313,1.0,0.10105227993986972,0.012702202662303189,0.00010064661387652553,0.9963,1.0,0.0
74,74,468,0.00060941522647965,0.9999666132478633,0.9999629045720115,1.0,0.10068458841208883,0.012632723978559982,0.00014393097275464703,0.9963,1.0,0.0
75,75,468,0.0006057115698108374,0.9999666132478633,0.9999629038839634,1.0,0.1010016694490818,0.012458821437012145,0.00014293469985845355,0.9963,1.0,0.0
76,76,468,0.000584911243926881,0.9999833066239316,0.9999814529740156,1.0,0.10088525137798564,0.012472579394680113,0.00012457531689941673,0.9963,1.0,0.0
77,77,468,0.0005459095308861623,0.9999833066239316,0.9999814509098329,1.0,0.10078424828967128,0.01278273436027915,0.00019221295746909062,0.9963,1.0,0.0
78,78,468,0.0005011050271006643,0.9999833066239316,0.9999814512538953,1.0,0.10080106809078772,0.012378062442909555,9.056435128129547e-05,0.9963,1.0,0.0
79,79,468,0.000489864103422942,0.9999833066239316,0.9999814529740156,1.0,0.10105227993986972,0.012798625366324617,0.00010121191755875053,0.9961,1.0,0.0
80,80,468,0.0004925767102382747,0.9999833066239316,0.9999814509098329,1.0,0.10078424828967128,0.013425161204591122,0.00010793229924108257,0.996,1.0,0.0
81,81,468,0.0005418032441777276,0.9999666132478633,0.9999629038839634,1.0,0.1010016694490818,0.012842105778746154,0.00014626791851978722,0.9965,1.0,0.0
82,82,468,0.0004996607602727162,0.9999833066239316,0.9999814533180014,1.0,0.10106916137654527,0.012414203693315128,0.00013377976882137017,0.9964,1.0,0.0
83,83,468,0.0004950487423035451,0.9999833066239316,0.9999814505657577,1.0,0.10093426760093427,0.012642913657410772,0.00019328984715582306,0.9963,1.0,0.0
84,84,468,0.0004839712572490506,1.0,1.0,1.0,0.1010016694490818,0.012937490544296637,0.00014847524596942247,0.9962,1.0,0.0
85,85,468,0.000543637120594772,0.9999666132478633,0.9999629031958897,1.0,0.10065097646469705,0.012859012222041293,0.00012263442087561075,0.9963,1.0,0.0
86,86,468,0.0005423911789588383,0.9999833066239316,0.9999814505657577,1.0,0.10076743410076744,0.012895958968755035,9.316958650589173e-05,0.9964,1.0,0.0
87,87,468,0.0004609343098612347,1.0,1.0,1.0,0.1008684034736139,0.013172349432237222,0.00010827566459315868,0.9962,1.0,0.0
88,88,468,0.00048563538837340125,0.9999833066239316,0.999981452630017,1.0,0.1008684034736139,0.013019081509614635,0.00010574611142018653,0.9962,1.0,0.0
89,89,468,0.0005340559462047556,0.9999833066239316,0.9999814502216698,1.0,0.10091743119266056,0.01283774488031587,0.00013168883004921003,0.9963,1.0,0.0
90,90,468,0.0005502275422709978,0.9999499198717948,0.9999443568580173,1.0,0.10068458841208883,0.012626542141874721,0.0001319625563911346,0.9965,1.0,0.0
91,91,468,0.00045881797853085154,1.0,1.0,1.0,0.10085156119552513,0.01271258638081247,0.00014027571221600404,0.9965,1.0,0.0
92,92,468,0.00047697225395534345,1.0,1.0,1.0,0.10098481054915708,0.012713230154594949,0.00012086102344230159,0.9963,1.0,0.0
93,93,468,0.0004727290728095616,1.0,1.0,1.0,0.10080106809078772,0.012747040055095383,0.00010552586859311829,0.9964,1.0,0.0
94,94,468,0.0004566982581278182,1.0,1.0,1.0,0.1010860484544695,0.01277742420984108,0.00013035013306390782,0.9962,1.0,0.0
95,95,468,0.0005130574047656503,0.9999833066239316,0.9999814512538953,1.0,0.1009679572763685,0.012515353007961206,0.00018465957251003563,0.9963,1.0,0.0
96,96,468,0.0004752848219809532,1.0,1.0,1.0,0.10080106809078772,0.012565427640478032,0.00012356568165582566,0.9964,1.0,0.0
97,97,468,0.0005013152701868755,0.9999666132478633,0.9999629045720115,1.0,0.10068458841208883,0.01265113062245176,0.00014520208654649765,0.9964,1.0,0.0
98,98,468,0.0004445843826235634,1.0,1.0,1.0,0.10078424828967128,0.013007556092321189,0.0001223706126886971,0.9963,1.0,0.0
99,99,468,0.0004740216409273617,1.0,1.0,1.0,0.10078424828967128,0.01257003460608458,0.00013841903140492947,0.9964,1.0,0.0
